person,word,freq
feinstein,for,2
feinstein,into,2
feinstein,just,2
feinstein,let,2
feinstein,more,2
feinstein,question,2
feinstein,say,2
feinstein,see,2
feinstein,senator,2
feinstein,talk,2
feinstein,why,2
feinstein,11,1
feinstein,11th,1
feinstein,30th,1
feinstein,ability,1
feinstein,after,1
feinstein,all,1
feinstein,amount,1
feinstein,asked,1
feinstein,asking,1
feinstein,at,1
feinstein,back,1
feinstein,be,1
feinstein,before,1
feinstein,begin,1
feinstein,big,1
feinstein,but,1
feinstein,calls,1
feinstein,can,1
feinstein,cannot,1
feinstein,certain,1
feinstein,colleagues,1
feinstein,comey,1
feinstein,committee,1
feinstein,connection,1
feinstein,conversations,1
feinstein,cornyn,1
feinstein,describe,1
feinstein,described,1
feinstein,detail,1
feinstein,didn't,1
feinstein,discuss,1
feinstein,drop,1
feinstein,ever,1
feinstein,FALSE,1
feinstein,fbi,1
feinstein,find,1
feinstein,fired,1
feinstein,from,1
feinstein,good,1
feinstein,great,1
feinstein,guy,1
feinstein,had,1
feinstein,happens,1
feinstein,here's,1
feinstein,hope,1
feinstein,how,1
feinstein,impact,1
feinstein,impairing,1
feinstein,important,1
feinstein,interpret,1
feinstein,intimidation,1
feinstein,issue,1
feinstein,judiciary,1
feinstein,let's,1
feinstein,letting,1
feinstein,lift,1
feinstein,lifting,1
feinstein,loyalty,1
feinstein,man,1
feinstein,march,1
feinstein,me,1
feinstein,mean,1
feinstein,moment,1
feinstein,much,1
feinstein,now,1
feinstein,occasion,1
feinstein,office,1
feinstein,ourselves,1
feinstein,oval,1
feinstein,overarching,1
feinstein,people,1
feinstein,phone,1
feinstein,played,1
feinstein,pledge,1
feinstein,questions,1
feinstein,received,1
feinstein,regret,1
feinstein,remarks,1
feinstein,request,1
feinstein,requesting,1
feinstein,respect,1
feinstein,role,1
feinstein,said,1
feinstein,sit,1
feinstein,situations,1
feinstein,so,1
feinstein,statements,1
feinstein,states,1
feinstein,strength,1
feinstein,strong,1
feinstein,thank,1
feinstein,thanks,1
feinstein,their,1
feinstein,there,1
feinstein,they,1
feinstein,told,1
feinstein,trump,1
feinstein,two,1
feinstein,understood,1
feinstein,united,1
feinstein,us,1
feinstein,very,1
feinstein,walk,1
feinstein,wanted,1
feinstein,way,1
feinstein,were,1
feinstein,when,1
feinstein,who,1
feinstein,would,1
feinstein,written,1
feinstein,wrong,1
feinstein,yes,1
harris,the,52
harris,you,40
harris,of,26
harris,to,25
harris,that,23
harris,and,18
harris,any,16
harris,in,16
harris,he,15
harris,a,14
harris,was,13
harris,investigation,12
harris,attorney,11
harris,general,11
harris,your,11
harris,have,10
harris,not,9
harris,or,9
harris,did,8
harris,about,7
harris,are,7
harris,do,7
harris,officials,7
harris,from,6
harris,i,6
harris,is,6
harris,russia,6
harris,be,5
harris,on,5
harris,president,5
harris,recusal,5
harris,recused,5
harris,what,5
harris,with,5
harris,after,4
harris,anything,4
harris,believe,4
harris,campaign,4
harris,documents,4
harris,february,4
harris,his,4
harris,if,4
harris,knowledge,4
harris,questions,4
harris,should,4
harris,thank,4
harris,there,4
harris,would,4
harris,aware,3
harris,between,3
harris,by,3
harris,connection,3
harris,fbi,3
harris,for,3
harris,full,3
harris,had,3
harris,information,3
harris,involved,3
harris,know,3
harris,march,3
harris,meeting,3
harris,mentioned,3
harris,mr,3
harris,public,3
harris,said,3
harris,same,3
harris,two,3
harris,understanding,3
harris,14,2
harris,14th,2
harris,2nd,2
harris,answer,2
harris,ask,2
harris,at,2
harris,been,2
harris,before,2
harris,director,2
harris,former,2
harris,going,2
harris,him,2
harris,himself,2
harris,hope,2
harris,i'm,2
harris,it,2
harris,just,2
harris,make,2
harris,memorandum,2
harris,moment,2
harris,my,2
harris,other,2
harris,parameters,2
harris,process,2
harris,reply,2
harris,russian,2
harris,series,2
harris,sure,2
harris,testimony,2
harris,those,2
harris,trump,2
harris,want,2
harris,weeks,2
harris,were,2
harris,where,2
harris,word,2
harris,11th,1
harris,30th,1
harris,able,1
harris,access,1
harris,acknowledged,1
harris,across,1
harris,administration,1
harris,again,1
harris,alone,1
harris,anyone,1
harris,apparently,1
harris,appropriate,1
harris,april,1
harris,as,1
harris,aside,1
harris,asked,1
harris,aspect,1
harris,associates,1
harris,assuming,1
harris,attention,1
harris,authority,1
harris,based,1
harris,being,1
harris,biased,1
harris,both,1
harris,but,1
harris,cabinet,1
harris,calls,1
harris,case,1
harris,cases,1
harris,chairman,1
harris,changed,1
harris,chief,1
harris,citizen,1
harris,cloud,1
harris,come,1
harris,comey,1
harris,committee,1
harris,communication,1
harris,communications,1
harris,conceal,1
harris,contact,1
harris,conversation,1
harris,course,1
harris,date,1
harris,day,1
harris,department,1
harris,destroyed,1
harris,directive,1
harris,doj,1
harris,don't,1
harris,drop,1
harris,during,1
harris,each,1
harris,efforts,1
harris,encrypted,1
harris,enduring,1
harris,essentially,1
harris,ever,1
harris,evidence,1
harris,experience,1
harris,extent,1
harris,fact,1
harris,fbi's,1
harris,firing,1
harris,five,1
harris,flynn,1
harris,forwarded,1
harris,future,1
harris,gets,1
harris,give,1
harris,go,1
harris,guess,1
harris,gun,1
harris,happen,1
harris,happened,1
harris,has,1
harris,he's,1
harris,head,1
harris,hearing,1
harris,held,1
harris,hide,1
harris,hoped,1
harris,house,1
harris,however,1
harris,inappropriate,1
harris,independence,1
harris,indicate,1
harris,informed,1
harris,instead,1
harris,intelligence,1
harris,interference,1
harris,interviews,1
harris,investigator,1
harris,involvement,1
harris,issued,1
harris,it's,1
harris,kind,1
harris,later,1
harris,learned,1
harris,left,1
harris,let,1
harris,look,1
harris,loyalty,1
harris,made,1
harris,making,1
harris,matter,1
harris,me,1
harris,means,1
harris,meetings,1
harris,member,1
harris,memos,1
harris,minutes,1
harris,months,1
harris,mueller,1
harris,never,1
harris,notice,1
harris,now,1
harris,operative,1
harris,opportunities,1
harris,outlining,1
harris,over,1
harris,pause,1
harris,pledge,1
harris,point,1
harris,potential,1
harris,presidency,1
harris,private,1
harris,prosecuting,1
harris,prosecutors,1
harris,pursue,1
harris,received,1
harris,records,1
harris,request,1
harris,requesting,1
harris,require,1
harris,respond,1
harris,reviewed,1
harris,robber,1
harris,seeking,1
harris,senate,1
harris,sent,1
harris,sessions,1
harris,sessions',1
harris,seven,1
harris,shrug,1
harris,since,1
harris,so,1
harris,somebody's,1
harris,sort,1
harris,speak,1
harris,start,1
harris,statement,1
harris,statements,1
harris,suggested,1
harris,talked,1
harris,their,1
harris,thereabouts,1
harris,they're,1
harris,this,1
harris,through,1
harris,torsion,1
harris,truth,1
harris,ultimately,1
harris,understood,1
harris,us,1
harris,wallet,1
harris,way,1
harris,wear,1
harris,when,1
harris,while,1
harris,white,1
harris,will,1
harris,with:,1
harris,written,1
harris,wrote,1
harris,you'll,1
harris,you're,1
harris,you've,1
heinrich,the,32
heinrich,you,29
heinrich,that,22
heinrich,a,15
heinrich,to,15
heinrich,in,13
heinrich,of,12
heinrich,president,11
heinrich,as,8
heinrich,with,7
heinrich,be,6
heinrich,did,6
heinrich,this,6
heinrich,was,6
heinrich,dinner,5
heinrich,do,5
heinrich,have,5
heinrich,it,5
heinrich,or,5
heinrich,should,5
heinrich,and,4
heinrich,for,4
heinrich,government,4
heinrich,had,4
heinrich,investigation,4
heinrich,our,4
heinrich,russian,4
heinrich,those,4
heinrich,us,4
heinrich,we,4
heinrich,what,4
heinrich,any,3
heinrich,election,3
heinrich,from,3
heinrich,hostile,3
heinrich,if,3
heinrich,interactions,3
heinrich,not,3
heinrich,their,3
heinrich,told,3
heinrich,were,3
heinrich,would,3
heinrich,about,2
heinrich,action,2
heinrich,actually,2
heinrich,against,2
heinrich,an,2
heinrich,asked,2
heinrich,at,2
heinrich,believe,2
heinrich,but,2
heinrich,by,2
heinrich,can,2
heinrich,communication,2
heinrich,doing,2
heinrich,find,2
heinrich,flynn,2
heinrich,he,2
heinrich,how,2
heinrich,intelligence,2
heinrich,is,2
heinrich,loyalty,2
heinrich,mr,2
heinrich,never,2
heinrich,odd,2
heinrich,one-on-one,2
heinrich,only,2
heinrich,russia's,2
heinrich,setting,2
heinrich,some,2
heinrich,sort,2
heinrich,thank,2
heinrich,them,2
heinrich,there,2
heinrich,transition,2
heinrich,two,2
heinrich,up,2
heinrich,way,2
heinrich,why,2
heinrich,you've,2
heinrich,your,2
heinrich,27th,1
heinrich,acomey,1
heinrich,act,1
heinrich,actions,1
heinrich,administration,1
heinrich,after,1
heinrich,all,1
heinrich,am,1
heinrich,america,1
heinrich,american,1
heinrich,and/or,1
heinrich,anything,1
heinrich,appropriate,1
heinrich,are,1
heinrich,ask,1
heinrich,attempted,1
heinrich,author,1
heinrich,aware,1
heinrich,back,1
heinrich,backdoor,1
heinrich,been,1
heinrich,behaved,1
heinrich,bit,1
heinrich,both,1
heinrich,brief,1
heinrich,chairman,1
heinrich,channel,1
heinrich,channels,1
heinrich,classification,1
heinrich,classified,1
heinrich,comes,1
heinrich,comey,1
heinrich,committee,1
heinrich,communications,1
heinrich,community,1
heinrich,consistency,1
heinrich,country,1
heinrich,criminal,1
heinrich,cycle,1
heinrich,demonstrate,1
heinrich,denies,1
heinrich,designed,1
heinrich,devices,1
heinrich,differently,1
heinrich,directly,1
heinrich,director,1
heinrich,down,1
heinrich,during,1
heinrich,either,1
heinrich,enough,1
heinrich,environment,1
heinrich,especially,1
heinrich,establish,1
heinrich,evade,1
heinrich,ever,1
heinrich,express,1
heinrich,expression,1
heinrich,facilities,1
heinrich,fair,1
heinrich,fake,1
heinrich,fbi,1
heinrich,felt,1
heinrich,fired,1
heinrich,first,1
heinrich,foreign,1
heinrich,found,1
heinrich,given,1
heinrich,has,1
heinrich,hoax,1
heinrich,house,1
heinrich,i,1
heinrich,impression,1
heinrich,inauguration,1
heinrich,incoming,1
heinrich,infrastructure,1
heinrich,interference,1
heinrich,into,1
heinrich,involvement,1
heinrich,january,1
heinrich,kind,1
heinrich,least,1
heinrich,less,1
heinrich,like,1
heinrich,little,1
heinrich,look,1
heinrich,looking,1
heinrich,lot,1
heinrich,meeting,1
heinrich,memos,1
heinrich,might,1
heinrich,needing,1
heinrich,news,1
heinrich,nine,1
heinrich,obviously,1
heinrich,off,1
heinrich,office,1
heinrich,own,1
heinrich,particularly,1
heinrich,parts,1
heinrich,perspective,1
heinrich,place,1
heinrich,pleased,1
heinrich,prevent,1
heinrich,prior,1
heinrich,private,1
heinrich,probably,1
heinrich,protect,1
heinrich,pursued,1
heinrich,quite,1
heinrich,reason,1
heinrich,relationship,1
heinrich,relevant,1
heinrich,repeatedly,1
heinrich,reporter,1
heinrich,reports,1
heinrich,right,1
heinrich,risks,1
heinrich,room,1
heinrich,saw,1
heinrich,say,1
heinrich,see,1
heinrich,seeking,1
heinrich,seemed,1
heinrich,serious,1
heinrich,seriously,1
heinrich,services,1
heinrich,set,1
heinrich,share,1
heinrich,shared,1
heinrich,skiff,1
heinrich,so,1
heinrich,someone,1
heinrich,states,1
heinrich,still,1
heinrich,strike,1
heinrich,suggested,1
heinrich,suggestion,1
heinrich,system,1
heinrich,taking,1
heinrich,talk,1
heinrich,talked,1
heinrich,testified,1
heinrich,testimony,1
heinrich,they,1
heinrich,things,1
heinrich,think,1
heinrich,today,1
heinrich,trump,1
heinrich,unauthorized,1
heinrich,unconcerned,1
heinrich,united,1
heinrich,unusual,1
heinrich,using,1
heinrich,very,1
heinrich,vigorously,1
heinrich,want,1
heinrich,white,1
heinrich,who,1
heinrich,write,1
heinrich,wrote,1
heinrich,year,1
heinrich,yet,1
heinrich,you're,1
king,the,38
king,in,17
king,to,17
king,of,16
king,that,16
king,a,15
king,you,14
king,is,13
king,investigation,9
king,and,8
king,i,8
king,on,8
king,flynn,6
king,mr,6
king,or,6
king,president,6
king,he,5
king,it,5
king,one,5
king,russian,5
king,was,5
king,back,4
king,did,4
king,do,4
king,him,4
king,said,4
king,this,4
king,when,4
king,with,4
king,would,4
king,about,3
king,an,3
king,are,3
king,case,3
king,dinner,3
king,his,3
king,not,3
king,part,3
king,question,3
king,same,3
king,senator,3
king,statement,3
king,terms,3
king,that's,3
king,think,3
king,TRUE,3
king,up,3
king,what,3
king,accurate,2
king,ambassador,2
king,any,2
king,as,2
king,be,2
king,being,2
king,but,2
king,call,2
king,chairs,2
king,comey,2
king,contemporaneous,2
king,ever,2
king,follow,2
king,for,2
king,going,2
king,have,2
king,here,2
king,hope,2
king,how,2
king,interview,2
king,like,2
king,me,2
king,memos,2
king,more,2
king,next,2
king,no,2
king,questions,2
king,quote,2
king,regard,2
king,relationship,2
king,statements,2
king,states,2
king,thank,2
king,these,2
king,they,2
king,trump,2
king,under,2
king,understand,2
king,united,2
king,very,2
king,wanted,2
king,way,2
king,we,2
king,we'll,2
king,will,2
king,you'll,2
king,your,2
king,1179,1
king,18th,1
king,2016,1
king,27th,1
king,aboutking,1
king,acknowledge,1
king,activity,1
king,administration,1
king,advisability,1
king,agree,1
king,all,1
king,all-time,1
king,along,1
king,american,1
king,answer,1
king,asked,1
king,asking,1
king,assured,1
king,bank,1
king,because,1
king,between,1
king,big,1
king,blumenthal,1
king,breaking,1
king,brief,1
king,broad,1
king,called,1
king,campaign,1
king,can,1
king,care,1
king,central,1
king,certainly,1
king,chairman,1
king,clearly,1
king,closed,1
king,closing,1
king,comments,1
king,conference,1
king,considered,1
king,conversations,1
king,correct,1
king,court,1
king,date,1
king,day,1
king,december,1
king,democrat,1
king,detailed,1
king,directive,1
king,directly,1
king,does,1
king,don't,1
king,dossier,1
king,election,1
king,entire,1
king,evidence,1
king,exactly,1
king,excuses,1
king,fbi,1
king,figure,1
king,first,1
king,followed,1
king,forward,1
king,from,1
king,general,1
king,get,1
king,great,1
king,had,1
king,having,1
king,he's,1
king,hearing,1
king,henry,1
king,hold,1
king,holt,1
king,i'd,1
king,i'm,1
king,ii,1
king,impeded,1
king,important,1
king,infrastructure,1
king,initiate,1
king,intelligence,1
king,interacting,1
king,into,1
king,investigated,1
king,isn't,1
king,just,1
king,killed,1
king,kislyak,1
king,know,1
king,learn,1
king,lester,1
king,lines,1
king,little,1
king,long-term,1
king,looking,1
king,may,1
king,mean,1
king,meddlesome,1
king,moment,1
king,much,1
king,my,1
king,nbc,1
king,nelson,1
king,now,1
king,observation,1
king,off,1
king,office,1
king,opportunist,1
king,other,1
king,our,1
king,out,1
king,oval,1
king,overall,1
king,parties,1
king,people,1
king,personally,1
king,press,1
king,prevent,1
king,priest,1
king,principal,1
king,probative,1
king,proposition,1
king,putin,1
king,republican,1
king,responded,1
king,response,1
king,reviewed,1
king,rid,1
king,right,1
king,risch,1
king,role,1
king,russia,1
king,russians,1
king,says,1
king,session,1
king,several,1
king,shortly,1
king,situation,1
king,so,1
king,so-called,1
king,something,1
king,stay,1
king,stop,1
king,strategy,1
king,suggest,1
king,take,1
king,takes,1
king,testimony,1
king,than,1
king,there,1
king,thing,1
king,thinking,1
king,third,1
king,three,1
king,times,1
king,uncomfortable,1
king,validity,1
king,various,1
king,veb,1
king,wasn't,1
king,we're,1
king,weighing,1
king,welcome,1
king,who,1
king,you're,1
lankford,the,53
lankford,you,50
lankford,to,41
lankford,that,36
lankford,of,21
lankford,a,16
lankford,investigation,14
lankford,it,14
lankford,about,13
lankford,and,11
lankford,president,11
lankford,have,10
lankford,is,10
lankford,did,9
lankford,we,9
lankford,i,8
lankford,or,8
lankford,would,8
lankford,your,8
lankford,be,7
lankford,can,7
lankford,in,7
lankford,this,7
lankford,were,7
lankford,an,6
lankford,as,6
lankford,had,6
lankford,not,6
lankford,are,5
lankford,do,5
lankford,flynn,5
lankford,if,5
lankford,there,5
lankford,any,4
lankford,attorney,4
lankford,because,4
lankford,copy,4
lankford,for,4
lankford,he,4
lankford,here,4
lankford,how,4
lankford,important,4
lankford,michael,4
lankford,notes,4
lankford,on,4
lankford,so,4
lankford,stop,4
lankford,those,4
lankford,us,4
lankford,what,4
lankford,with,4
lankford,again,3
lankford,ask,3
lankford,back,3
lankford,before,3
lankford,comment,3
lankford,documents,3
lankford,drop,3
lankford,fond,3
lankford,from,3
lankford,general,3
lankford,go,3
lankford,good,3
lankford,he's,3
lankford,let,3
lankford,made,3
lankford,may,3
lankford,memos,3
lankford,multiple,3
lankford,news,3
lankford,question,3
lankford,talk,3
lankford,then,3
lankford,they,3
lankford,told,3
lankford,up,3
lankford,when,3
lankford,written,3
lankford,wrong,3
lankford,accounts,2
lankford,after,2
lankford,all,2
lankford,anything,2
lankford,asked,2
lankford,asking,2
lankford,bring,2
lankford,but,2
lankford,call,2
lankford,campaign,2
lankford,come,2
lankford,continue,2
lankford,conversations,2
lankford,director,2
lankford,down,2
lankford,exceptionally,2
lankford,facts,2
lankford,get,2
lankford,give,2
lankford,hand,2
lankford,has,2
lankford,i'm,2
lankford,into,2
lankford,language,2
lankford,like,2
lankford,make,2
lankford,matter,2
lankford,meeting,2
lankford,obviously,2
lankford,ongoing,2
lankford,opportunity,2
lankford,other,2
lankford,out,2
lankford,people,2
lankford,personally,2
lankford,real,2
lankford,said,2
lankford,say,2
lankford,saying,2
lankford,see,2
lankford,seems,2
lankford,some,2
lankford,something,2
lankford,statement,2
lankford,still,2
lankford,them,2
lankford,think,2
lankford,time,2
lankford,times,2
lankford,today,2
lankford,trying,2
lankford,visit,2
lankford,was,2
lankford,well,2
lankford,140-word,1
lankford,14th,1
lankford,30th,1
lankford,6,1
lankford,able,1
lankford,account,1
lankford,additional,1
lankford,agents,1
lankford,also,1
lankford,amount,1
lankford,anymore,1
lankford,anyone,1
lankford,appreciate,1
lankford,around,1
lankford,aspect,1
lankford,assist,1
lankford,associates,1
lankford,at,1
lankford,authority,1
lankford,aware,1
lankford,away,1
lankford,been,1
lankford,being,1
lankford,billion,1
lankford,carry,1
lankford,case,1
lankford,character,1
lankford,circle,1
lankford,clinton,1
lankford,collusion,1
lankford,comey,1
lankford,committee,1
lankford,confused,1
lankford,conversation,1
lankford,copyright,1
lankford,could,1
lankford,counterintelligence,1
lankford,couple,1
lankford,criminal,1
lankford,day,1
lankford,department,1
lankford,details,1
lankford,difference,1
lankford,different,1
lankford,dip,1
lankford,discuss,1
lankford,doesn't,1
lankford,done,1
lankford,e-mails,1
lankford,earlier,1
lankford,enough,1
lankford,event,1
lankford,ever,1
lankford,everyone,1
lankford,expressed,1
lankford,expressions,1
lankford,fair,1
lankford,family,1
lankford,fbi,1
lankford,february,1
lankford,find,1
lankford,finish,1
lankford,fired,1
lankford,former,1
lankford,forth,1
lankford,forward,1
lankford,frankly,1
lankford,frustrated,1
lankford,gave,1
lankford,general's,1
lankford,getting,1
lankford,going,1
lankford,got,1
lankford,guy,1
lankford,handed,1
lankford,happened,1
lankford,having,1
lankford,head,1
lankford,heard,1
lankford,heat,1
lankford,helping,1
lankford,his,1
lankford,hope,1
lankford,hopes,1
lankford,house,1
lankford,impression,1
lankford,individual,1
lankford,informed,1
lankford,intelligence,1
lankford,interested,1
lankford,just,1
lankford,justice,1
lankford,keep,1
lankford,key,1
lankford,knowing,1
lankford,last,1
lankford,let's,1
lankford,light,1
lankford,long,1
lankford,march,1
lankford,me,1
lankford,meetings,1
lankford,member,1
lankford,mentioned,1
lankford,move,1
lankford,my,1
lankford,names,1
lankford,nation,1
lankford,national,1
lankford,need,1
lankford,never,1
lankford,new,1
lankford,nsa,1
lankford,occurring,1
lankford,office,1
lankford,ok,1
lankford,okay,1
lankford,opportunities,1
lankford,orally,1
lankford,over,1
lankford,past,1
lankford,perceive,1
lankford,perceived,1
lankford,point,1
lankford,potentially,1
lankford,pray,1
lankford,preparation,1
lankford,preparing,1
lankford,previous,1
lankford,publicly,1
lankford,put,1
lankford,quite,1
lankford,rapid,1
lankford,read,1
lankford,really,1
lankford,reappears,1
lankford,refer,1
lankford,reference,1
lankford,referring,1
lankford,russian,1
lankford,satellite,1
lankford,seeing,1
lankford,seem,1
lankford,sent,1
lankford,service,1
lankford,should,1
lankford,slow,1
lankford,somehow,1
lankford,specific,1
lankford,specifically,1
lankford,staff,1
lankford,stories,1
lankford,story,1
lankford,stress,1
lankford,there's,1
lankford,things,1
lankford,through,1
lankford,took,1
lankford,touch,1
lankford,tremendous,1
lankford,TRUE,1
lankford,under,1
lankford,used,1
lankford,using,1
lankford,walk,1
lankford,wanted,1
lankford,which,1
lankford,white,1
lankford,who,1
lankford,whole,1
lankford,without,1
lankford,word,1
lankford,wrote,1
lankford,year,1
lankford,york,1
manchin,you,23
manchin,to,16
manchin,the,15
manchin,and,13
manchin,of,11
manchin,did,7
manchin,in,7
manchin,on,7
manchin,about,6
manchin,any,6
manchin,that,6
manchin,what,6
manchin,are,5
manchin,be,5
manchin,do,5
manchin,ever,5
manchin,had,5
manchin,have,5
manchin,this,5
manchin,your,5
manchin,a,4
manchin,asked,4
manchin,been,4
manchin,believe,4
manchin,classified,4
manchin,hearing,4
manchin,here,4
manchin,i,4
manchin,it,4
manchin,our,4
manchin,president,4
manchin,questions,4
manchin,there,4
manchin,they,4
manchin,with,4
manchin,ask,3
manchin,he,3
manchin,if,3
manchin,my,3
manchin,or,3
manchin,sessions,3
manchin,sir,3
manchin,thank,3
manchin,was,3
manchin,we,3
manchin,we're,3
manchin,were,3
manchin,attorney,2
manchin,both,2
manchin,can,2
manchin,extremely,2
manchin,for,2
manchin,general,2
manchin,investigation,2
manchin,is,2
manchin,it's,2
manchin,jeff,2
manchin,meeting,2
manchin,mentioned,2
manchin,more,2
manchin,recordings,2
manchin,russia,2
manchin,saying,2
manchin,show,2
manchin,stay,2
manchin,thoughts,2
manchin,west,2
manchin,why,2
manchin,would,2
manchin,14th,1
manchin,600,1
manchin,adjust,1
manchin,after,1
manchin,all,1
manchin,allude,1
manchin,alluded,1
manchin,american,1
manchin,answered,1
manchin,answers,1
manchin,appreciate,1
manchin,appreciative,1
manchin,as,1
manchin,became,1
manchin,being,1
manchin,big,1
manchin,chance,1
manchin,clinton,1
manchin,colleagues,1
manchin,come,1
manchin,comey,1
manchin,coming,1
manchin,complete,1
manchin,concern,1
manchin,concerning,1
manchin,concerns,1
manchin,confident,1
manchin,consider,1
manchin,conversations,1
manchin,cooperation,1
manchin,could,1
manchin,curiosity,1
manchin,dangerous,1
manchin,deal,1
manchin,dealing,1
manchin,details,1
manchin,differently,1
manchin,discussion,1
manchin,doing,1
manchin,don't,1
manchin,else,1
manchin,february,1
manchin,fellow,1
manchin,final,1
manchin,finally,1
manchin,fired,1
manchin,first,1
manchin,focused,1
manchin,folks,1
manchin,from,1
manchin,going,1
manchin,having,1
manchin,hear,1
manchin,hillary,1
manchin,him,1
manchin,his,1
manchin,hope,1
manchin,i've,1
manchin,important,1
manchin,inquire,1
manchin,inquiry,1
manchin,interest,1
manchin,interested,1
manchin,intervention,1
manchin,justice,1
manchin,keegan,1
manchin,know,1
manchin,knowing,1
manchin,like,1
manchin,makes,1
manchin,making,1
manchin,me,1
manchin,meetings,1
manchin,most,1
manchin,mr,1
manchin,much,1
manchin,mueller,1
manchin,needed,1
manchin,never,1
manchin,new,1
manchin,not,1
manchin,obstruction,1
manchin,office,1
manchin,ongoing,1
manchin,open,1
manchin,oval,1
manchin,over,1
manchin,performing,1
manchin,perspective,1
manchin,phone,1
manchin,pointed,1
manchin,public,1
manchin,question,1
manchin,quite,1
manchin,recommend,1
manchin,recommendations,1
manchin,refused,1
manchin,requests,1
manchin,rises,1
manchin,robert,1
manchin,room,1
manchin,russian,1
manchin,russians,1
manchin,saga,1
manchin,same,1
manchin,senator,1
manchin,seriousness,1
manchin,setting,1
manchin,should,1
manchin,six,1
manchin,so,1
manchin,some,1
manchin,something,1
manchin,special,1
manchin,talk,1
manchin,tapes,1
manchin,taping,1
manchin,tell,1
manchin,them,1
manchin,thorough,1
manchin,times,1
manchin,today,1
manchin,troubling,1
manchin,us,1
manchin,variety,1
manchin,versus,1
manchin,very,1
manchin,virginia,1
manchin,virginians,1
manchin,volunteering,1
manchin,want,1
manchin,wanted,1
manchin,watch,1
manchin,weren't,1
manchin,whatsoever,1
manchin,when,1
manchin,wide,1
manchin,will,1
manchin,without,1
manchin,you're,1
manchin,you've,1
mccain,the,43
mccain,you,33
mccain,that,26
mccain,to,24
mccain,of,22
mccain,in,16
mccain,a,14
mccain,and,13
mccain,as,12
mccain,investigation,10
mccain,is,9
mccain,but,8
mccain,clinton,8
mccain,conclusion,8
mccain,have,8
mccain,president,8
mccain,there,8
mccain,this,8
mccain,was,8
mccain,case,7
mccain,it,7
mccain,with,7
mccain,be,6
mccain,had,6
mccain,i,6
mccain,not,6
mccain,on,6
mccain,quote,6
mccain,said,6
mccain,so,6
mccain,administration,5
mccain,campaign,5
mccain,involved,5
mccain,one,5
mccain,or,5
mccain,secretary,5
mccain,think,5
mccain,we,5
mccain,what,5
mccain,would,5
mccain,at,4
mccain,been,4
mccain,big,4
mccain,candidate,4
mccain,charges,4
mccain,deal,4
mccain,going,4
mccain,her,4
mccain,know,4
mccain,no,4
mccain,there's,4
mccain,thing,4
mccain,trump,4
mccain,whole,4
mccain,about,3
mccain,against,3
mccain,any,3
mccain,anything,3
mccain,are,3
mccain,concerned,3
mccain,done,3
mccain,far,3
mccain,former,3
mccain,if,3
mccain,involvement,3
mccain,it's,3
mccain,just,3
mccain,lot,3
mccain,made,3
mccain,me,3
mccain,members,3
mccain,more,3
mccain,obviously,3
mccain,other,3
mccain,our,3
mccain,out,3
mccain,particularly,3
mccain,reach,3
mccain,time,3
mccain,very,3
mccain,well,3
mccain,you're,3
mccain,arouse,2
mccain,aware,2
mccain,believe,2
mccain,blackmail,2
mccain,both,2
mccain,bring,2
mccain,brought,2
mccain,coerce,2
mccain,continues,2
mccain,could,2
mccain,curiosity,2
mccain,do,2
mccain,don't,2
mccain,election,2
mccain,engagement,2
mccain,fact,2
mccain,for,2
mccain,he,2
mccain,how,2
mccain,i'm,2
mccain,information,2
mccain,lead,2
mccain,loyal,2
mccain,mr,2
mccain,ongoing,2
mccain,questions,2
mccain,reached,2
mccain,russia,2
mccain,same,2
mccain,she,2
mccain,tell,2
mccain,their,2
mccain,they,2
mccain,understand,2
mccain,went,2
mccain,yet,2
mccain,you've,2
mccain,your,2
mccain,11th,1
mccain,activities,1
mccain,affect,1
mccain,although,1
mccain,american,1
mccain,an,1
mccain,announcement,1
mccain,another,1
mccain,anymore,1
mccain,april,1
mccain,ask,1
mccain,associates,1
mccain,attempt,1
mccain,because,1
mccain,behavior,1
mccain,between,1
mccain,call,1
mccain,called,1
mccain,can,1
mccain,candidates,1
mccain,careless,1
mccain,clear,1
mccain,clearly,1
mccain,comey,1
mccain,comeymccain,1
mccain,complete,1
mccain,completed,1
mccain,concluded,1
mccain,conclusions,1
mccain,considering,1
mccain,conversation,1
mccain,correct,1
mccain,described,1
mccain,did,1
mccain,didn't,1
mccain,difference,1
mccain,director,1
mccain,does,1
mccain,double,1
mccain,during,1
mccain,emphasis,1
mccain,emphasized,1
mccain,enough,1
mccain,entire,1
mccain,evidence,1
mccain,exists,1
mccain,fake,1
mccain,fbi,1
mccain,further,1
mccain,glad,1
mccain,go,1
mccain,got,1
mccain,happened,1
mccain,hard,1
mccain,has,1
mccain,hearing,1
mccain,hell,1
mccain,help,1
mccain,here,1
mccain,hillary,1
mccain,him,1
mccain,honest,1
mccain,i'd,1
mccain,i've,1
mccain,intensity,1
mccain,least,1
mccain,like,1
mccain,long,1
mccain,make,1
mccain,may,1
mccain,member,1
mccain,mention,1
mccain,mind-set,1
mccain,my,1
mccain,necessary,1
mccain,need,1
mccain,news,1
mccain,outcome,1
mccain,part,1
mccain,people,1
mccain,phone,1
mccain,place,1
mccain,played,1
mccain,potentially,1
mccain,presidential,1
mccain,pursue,1
mccain,quite,1
mccain,reaching,1
mccain,recognize,1
mccain,regard,1
